units,context,element,taxonid,symmetry,taxongroup,elementtype,variablename,ecologicalgroup,samples,sites
NISP,NA,pollen,46060,NA,Vascular plants,pollen,Astragalus cf. A. gombo subsp. gomboeformis,UPHE,1,1
NISP,NA,pollen,46061,NA,Vascular plants,pollen,cf. Paronychia,UPHE,1,1
NISP,NA,pollen,46063,NA,Vascular plants,pollen,Cleome africana,UPHE,2,2
NISP,NA,pollen,46064,NA,Vascular plants,pollen,Hyphaene thebaica,PALM,1,1
NISP,NA,pollen,46068,NA,Vascular plants,pollen,Thulinella cf. T. chrysantha,UPHE,1,1
NISP,NA,pollen,46069,NA,Vascular plants,pollen,Globularia cf. G. alypum,UPHE,1,1
NISP,NA,pollen,46070,NA,Vascular plants,pollen,Pinus cf. P. laricio,TRSH,1,1
NISP,NA,pollen,46091,NA,Vascular plants,pollen,Acalypha crenata-type,UPHE,6,2
NISP,NA,pollen,46125,NA,Vascular plants,pollen,Olea capensis-type ssp. hochstetteri,TRSH,1,1
NISP,NA,pollen,46209,NA,Vascular plants,pollen,Caylusea-type,UPHE,8,2
NISP,NA,pollen,46210,NA,Vascular plants,pollen,Rumex vesicarius-type,UPHE,1,1
NISP,NA,pollen,46242,NA,Vascular plants,pollen,Olax dissitiflora,TRSH,4,1
NISP,NA,pollen,46243,NA,Vascular plants,pollen,Pseudolachnostylis-type,TRSH,10,1
NISP,NA,pollen,46244,NA,Vascular plants,pollen,Rauvolfia caffra,TRSH,8,1
NISP,NA,pollen,46245,NA,Vascular plants,pollen,Sclerocarya caffra,TRSH,9,1
NISP,NA,pollen,46246,NA,Vascular plants,pollen,Vangueria-type,TRSH,2,2
NISP,NA,pollen,46248,NA,Vascular plants,pollen,Burkea-type africana,TRSH,10,1
NISP,NA,pollen,46249,NA,Vascular plants,pollen,Hebenstretia dentata,UPHE,1,1
NISP,NA,pollen,46250,NA,Vascular plants,pollen,Macaranga kilimandscharica,TRSH,1,1
NISP,NA,pollen,46252,NA,Vascular plants,pollen,Pentanisia-type ouranogyne,UPHE,1,1
NISP,NA,pollen,46253,NA,Vascular plants,pollen,Schefflera volkensii,TRSH,6,1
NISP,NA,pollen,46254,NA,Vascular plants,pollen,Swertia lastii-type,UPHE,2,1
NISP,NA,pollen,46255,NA,Vascular plants,pollen,Cerastium octandrum,UPHE,19,1
NISP,NA,pollen,46256,NA,Vascular plants,pollen,Euphorbia hypericifolia,UPHE,1,1
NISP,NA,pollen,46257,NA,Vascular plants,pollen,Polyscias fulva,TRSH,5,2
NISP,NA,pollen,46296,NA,Vascular plants,pollen,Brassicaceae/Olea,UPHE,2,1
NISP,NA,pollen,46299,NA,Vascular plants,pollen,Heliotropium cf. H. luteum,UPHE,1,1
NISP,NA,pollen,46300,NA,Vascular plants,pollen,Cornulaca monacantha-type,UPHE,1,1
NISP,NA,pollen,46334,NA,Vascular plants,pollen,Nucularia perrini,UPHE,4,1
NISP,NA,pollen,46362,NA,Vascular plants,pollen,Quercus pubescens/Q. cerris-type,TRSH,15,1
NISP,NA,pollen,46392,NA,Vascular plants,pollen,cf. Gratiola officinalis,UPHE,1,1
NISP,NA,pollen,46394,NA,Vascular plants,pollen,Potamogeton subg. Coleogeton-type/Ruppia,AQVP,2,1
NISP,NA,pollen,46399,NA,Vascular plants,pollen,Alysicarpus,UPHE,1,1
NISP,NA,pollen,46421,NA,Vascular plants,pollen,Casuarina-type,TRSH,3,1
NISP,NA,pollen,46748,NA,Vascular plants,pollen,Stachytarpheta-type,UPHE,11,1
NISP,NA,pollen,46829,NA,Vascular plants,pollen,Combretum cf. C. paniculatum,TRSH,2,1
NISP,NA,pollen,46831,NA,Vascular plants,pollen,Pentodon pentandrus,TRSH,2,1
NISP,NA,pollen,46832,NA,Vascular plants,pollen,Prosopis africana,TRSH,1,1
NISP,NA,pollen,46833,NA,Vascular plants,pollen,Sesbania cf. S. sesban,UPHE,1,1
NISP,NA,pollen,46835,NA,Vascular plants,pollen,Acacia tortilis var. raddiana,TRSH,1,1
NISP,NA,pollen,46870,NA,Vascular plants,pollen,Celtis africana-type,TRSH,14,1
NISP,NA,pollen,46879,NA,Vascular plants,pollen,Burnatia,AQVP,3,1
NISP,NA,pollen,46881,NA,Vascular plants,pollen,Subularia-type monticola,UPHE,1,1
NISP,NA,pollen,46882,NA,Vascular plants,pollen,Macaranga monandra,TRSH,1,1
NISP,NA,pollen,46883,NA,Vascular plants,pollen,Clausena/Bersama,TRSH,1,1
NISP,NA,pollen,47009,NA,Vascular plants,pollen,Widdringtonia,TRSH,1,1
NISP,NA,pollen,47049,NA,Vascular plants,pollen,Capparis decidua-type,TRSH,1,1
NISP,NA,pollen,47051,NA,Vascular plants,pollen,Pinus laricio-type,TRSH,1,1
NISP,NA,pollen,47052,NA,Vascular plants,pollen,Sesbania rostrata-type,UPHE,1,1
NISP,NA,pollen,47101,NA,Vascular plants,pollen,Maerva-type,TRSH,7,1
NISP,NA,pollen,47132,NA,Vascular plants,pollen,Parkia-type,TRSH,4,1
NISP,NA,pollen,47133,NA,Vascular plants,pollen,Pavetta-type,TRSH,1,1
NISP,NA,pollen,47135,NA,Vascular plants,pollen,Phyllanthus-type maderaspatensis,TRSH,9,1
NISP,NA,pollen,47136,NA,Vascular plants,pollen,Piptadeniastrum-type africanum,TRSH,12,1
NISP,NA,pollen,47256,NA,Vascular plants,pollen,Lovoa,TRSH,28,1
NISP,NA,pollen,47257,NA,Vascular plants,pollen,Cylicomorpha,TRSH,19,1
NISP,NA,pollen,47261,NA,Vascular plants,pollen,Ceriops-type,MANG,13,1
NISP,NA,pollen,47262,NA,Vascular plants,pollen,Salvadora persica-type,TRSH,66,3
NISP,NA,pollen,47291,NA,Vascular plants,pollen,Begonia (small),UPHE,3,1
NISP,NA,pollen,47292,NA,Vascular plants,pollen,Rhamnaceae-type,TRSH,1,1
NISP,NA,pollen,47293,NA,Vascular plants,pollen,Uncinia,UPHE,29,1
NISP,NA,pollen,47303,NA,Vascular plants,pollen,Moltkiopsis ciliata,UPHE,4,1
NISP,NA,pollen,47313,NA,Vascular plants,pollen,Aeschynomene afraspera-type,TRSH,1,1
NISP,NA,pollen,47314,NA,Vascular plants,pollen,Boscia-type angustifolia,TRSH,4,1
NISP,NA,pollen,47315,NA,Vascular plants,pollen,Boscia-type salicifolia,TRSH,8,1
NISP,NA,pollen,47316,NA,Vascular plants,pollen,Cadaba-type,TRSH,7,2
NISP,NA,pollen,47317,NA,Vascular plants,pollen,Carissa spinarum-type,TRSH,3,1
NISP,NA,pollen,47319,NA,Vascular plants,pollen,Erica-type arborea,TRSH,41,1
NISP,NA,pollen,47320,NA,Vascular plants,pollen,Flueggea virosa,TRSH,5,2
NISP,NA,pollen,47322,NA,Vascular plants,pollen,Guiera senegalensis,TRSH,39,1
NISP,NA,pollen,47323,NA,Vascular plants,pollen,Limeum,UPHE,1,1
NISP,NA,pollen,47324,NA,Vascular plants,pollen,Solanum-type nigrum,UPHE,3,1
NISP,NA,pollen,47325,NA,Vascular plants,pollen,Spermacoce-type radiata,UPHE,83,2
NISP,NA,pollen,47326,NA,Vascular plants,pollen,Centaurea-type senegalensis,UPHE,6,1
NISP,NA,pollen,47328,NA,Vascular plants,pollen,Ambrosia-type maritima,UPHE,7,1
NISP,NA,pollen,47329,NA,Vascular plants,pollen,Cornulaca-type,UPHE,72,1
NISP,NA,pollen,47331,NA,Vascular plants,pollen,Hewittia-type malabarica,UPHE,2,1
NISP,NA,pollen,47333,NA,Vascular plants,pollen,Plantago ciliata-type,UPHE,6,1
NISP,NA,pollen,47334,NA,Vascular plants,pollen,Cucumis dipsaceus-type,UPHE,1,1
NISP,NA,pollen,47342,NA,Vascular plants,pollen,Dracunculus,UPHE,1,1
NISP,NA,pollen,47343,NA,Vascular plants,pollen,Lavatera-type,UPHE,7,1
NISP,NA,pollen,47344,NA,Vascular plants,pollen,Crocus-type,UPHE,6,1
NISP,NA,pollen,47345,NA,Vascular plants,pollen,Plantago lanceolata/P. lagopus,UPHE,121,1
NISP,NA,pollen,47347,NA,Vascular plants,pollen,Cercestis,UPHE,1,1
NISP,NA,pollen,47348,NA,Vascular plants,pollen,Cercestis congoensis,UPHE,3,1
NISP,NA,pollen,47349,NA,Vascular plants,pollen,Psychotria-type amboniana,TRSH,10,1
NISP,NA,pollen,47351,NA,Vascular plants,pollen,Treculia-type africana,TRSH,10,1
NISP,NA,pollen,47356,NA,Vascular plants,pollen,Mangifera indica,TRSH,2,1
NISP,NA,pollen,47364,NA,Vascular plants,pollen,Gardenia-type imperialis,TRSH,4,2
NISP,NA,pollen,47365,NA,Vascular plants,pollen,Astropanax barteri,TRSH,1,1
NISP,NA,pollen,47367,NA,Vascular plants,pollen,Commelina-type capitata,UPHE,2,1
NISP,NA,pollen,47370,NA,Vascular plants,pollen,Lingelsheimia-type frutescens,UPHE,2,1
NISP,NA,pollen,47371,NA,Vascular plants,pollen,Crossopteryx-type febrifuga,TRSH,8,1
NISP,NA,pollen,47372,NA,Vascular plants,pollen,Fadogia-type,TRSH,2,2
NISP,NA,pollen,47373,NA,Vascular plants,pollen,Gardenia ternifolia var. jovis-tonantis,TRSH,1,1
NISP,NA,pollen,47379,NA,Vascular plants,pollen,Tricalysia,TRSH,4,1
NISP,NA,pollen,47381,NA,Vascular plants,pollen,Carapa/Ekebergia,TRSH,36,2
NISP,NA,pollen,47397,NA,Vascular plants,pollen,Euphorbiaceae (prolate),UPHE,1,1
NISP,NA,pollen,47398,NA,Vascular plants,pollen,Proteaceae (type II),TRSH,1,1
NISP,NA,pollen,47399,NA,Vascular plants,pollen,Proteaceae (type IV),TRSH,3,1
NISP,NA,pollen,47400,NA,Vascular plants,pollen,Sapotaceae (reticulated),TRSH,1,1
NISP,NA,pollen,47402,NA,Vascular plants,pollen,Pacourina,AQVP,2,1
NISP,NA,pollen,47420,NA,Vascular plants,pollen,Microdesmis,TRSH,4,1
NISP,NA,pollen,47421,NA,Vascular plants,pollen,Psoralea-type,UPHE,5,1
NISP,NA,pollen,47422,NA,Vascular plants,pollen,Dicliptera-type,UPHE,55,1
NISP,NA,pollen,47423,NA,Vascular plants,pollen,Poaceae (<25 µm),UPHE,68,1
NISP,NA,pollen,47436,NA,Vascular plants,pollen,Ixora-type brachypoda,TRSH,1,1
NISP,NA,pollen,47450,NA,Vascular plants,pollen,Hypoestes-type aristata,UPHE,1,1
NISP,NA,pollen,47471,NA,Vascular plants,pollen,Gisechia,UPHE,4,1
NISP,NA,pollen,47472,NA,Vascular plants,pollen,Lonchocarpus-type,TRSH,6,1
NISP,NA,pollen,47473,NA,Vascular plants,pollen,Millettia-type,TRSH,8,1
NISP,NA,pollen,47474,NA,Vascular plants,pollen,Bosqueia-type,TRSH,18,1
NISP,NA,pollen,47479,NA,Vascular plants,pollen,Adenia lobata-type,TRSH,10,1
NISP,NA,pollen,47480,NA,Vascular plants,pollen,Annona senegalensis,TRSH,3,1
NISP,NA,pollen,47481,NA,Vascular plants,pollen,Aubrevillea,TRSH,1,1
NISP,NA,pollen,47483,NA,Vascular plants,pollen,Chassalia-type,TRSH,2,1
NISP,NA,pollen,47485,NA,Vascular plants,pollen,Clappertonia ficifolia,UPHE,1,1
NISP,NA,pollen,47489,NA,Vascular plants,pollen,Machaerium lunatum-type,TRSH,3,1
NISP,NA,pollen,47491,NA,Vascular plants,pollen,Jasminum-type,UPHE,6,1
NISP,NA,pollen,47492,NA,Vascular plants,pollen,Leea guineensis,TRSH,23,1
NISP,NA,pollen,47493,NA,Vascular plants,pollen,Luffa-type cylindrica,UPHE,4,1
NISP,NA,pollen,47494,NA,Vascular plants,pollen,Mansonia-type,TRSH,19,1
NISP,NA,pollen,47495,NA,Vascular plants,pollen,Mezoneuron-type,TRSH,1,1
NISP,NA,pollen,47496,NA,Vascular plants,pollen,Momordica-type,UPHE,4,1
NISP,NA,pollen,47497,NA,Vascular plants,pollen,Napoleona-type,TRSH,4,1
NISP,NA,pollen,47499,NA,Vascular plants,pollen,Oxyanthus-type,TRSH,1,1
NISP,NA,pollen,47501,NA,Vascular plants,pollen,Persicaria attenuata subsp. africana-type,UPHE,9,1
NISP,NA,pollen,47506,NA,Vascular plants,pollen,Spathodea-type campanulata,TRSH,6,1
NISP,NA,pollen,47508,NA,Vascular plants,pollen,Spondias-type mombin,TRSH,9,1
NISP,NA,pollen,47521,NA,Vascular plants,pollen,Alafia-type,UPHE,4,1
NISP,NA,pollen,47522,NA,Vascular plants,pollen,Alchornea cordifolia-type,TRSH,49,1
NISP,NA,pollen,47523,NA,Vascular plants,pollen,Allophylus africanus-type,TRSH,2,1
NISP,NA,pollen,47524,NA,Vascular plants,pollen,Anthocleista vogelii-type,TRSH,17,1
NISP,NA,pollen,47525,NA,Vascular plants,pollen,Holarrhena-type,UPHE,26,1
NISP,NA,pollen,47526,NA,Vascular plants,pollen,Nelsonia,UPHE,1,1
NISP,NA,pollen,47527,NA,Vascular plants,pollen,Newbouldia laevis,TRSH,1,1
NISP,NA,pollen,47529,NA,Vascular plants,pollen,Secamone-type,UPHE,1,1
NISP,NA,pollen,47530,NA,Vascular plants,pollen,Strophanthus-type,UPHE,5,1
NISP,NA,pollen,47531,NA,Vascular plants,pollen,Crinum-type natans,UPHE,9,1
NISP,NA,pollen,47558,NA,Vascular plants,pollen,Mitragyna-type inermis,TRSH,43,1
NISP,NA,pollen,47559,NA,Vascular plants,pollen,Vitellaria-type paradoxa,TRSH,5,1
NISP,NA,pollen,47568,NA,Vascular plants,pollen,Indigofera schimperi-type,TRSH,8,1
NISP,NA,pollen,47596,NA,Vascular plants,pollen,Cardiospermum halicacabum,UPHE,3,1
NISP,NA,pollen,47641,NA,Vascular plants,pollen,Acanthus polystachius,VACR,3,1
NISP,NA,pollen,47643,NA,Vascular plants,pollen,Allophylus/Protea/Faurea,TRSH,10,1
NISP,NA,pollen,47644,NA,Vascular plants,pollen,Begonia meyeri-johannis,UPHE,7,1
NISP,NA,pollen,47645,NA,Vascular plants,pollen,Capparis erythrocarpos,TRSH,1,1
NISP,NA,pollen,47646,NA,Vascular plants,pollen,Celtis/Hymenocardia,TRSH,22,1
NISP,NA,pollen,47648,NA,Vascular plants,pollen,Culcasia scandens,UPHE,2,1
NISP,NA,pollen,47649,NA,Vascular plants,pollen,Dorstenia kameruniana,TRSH,1,1
NISP,NA,pollen,47651,NA,Vascular plants,pollen,Maesopsis eminii,TRSH,2,1
NISP,NA,pollen,47652,NA,Vascular plants,pollen,Mimusops kummel,TRSH,1,1
NISP,NA,pollen,47653,NA,Vascular plants,pollen,Campylospermum densiflorum,TRSH,2,1
NISP,NA,pollen,47657,NA,Vascular plants,pollen,Rhamphicarpa,UPHE,5,1
NISP,NA,pollen,47658,NA,Vascular plants,pollen,Rinorea-type,TRSH,1,1
NISP,NA,pollen,47659,NA,Vascular plants,pollen,Sclerocarya birrea-type,TRSH,1,1
NISP,NA,pollen,47660,NA,Vascular plants,pollen,Stylosanthes fruticosa,UPHE,1,1
NISP,NA,pollen,47661,NA,Vascular plants,pollen,Trichocladus ellipticus,TRSH,1,1
NISP,NA,pollen,47668,NA,Vascular plants,pollen,Clitandra,VASC,2,1
NISP,NA,pollen,47670,NA,Vascular plants,pollen,Limnophyton,AQVP,1,1
NISP,NA,pollen,47672,NA,Vascular plants,pollen,Majidea,TRSH,2,1
NISP,NA,pollen,47673,NA,Vascular plants,pollen,Glenniea,TRSH,3,1
NISP,NA,pollen,47675,NA,Vascular plants,pollen,Polygalaceae/Utricularia,UPHE,1,1
NISP,NA,pollen,47676,NA,Vascular plants,pollen,Pseuderanthemum,UPHE,1,1
NISP,NA,pollen,47677,NA,Vascular plants,pollen,Tinnea,UPHE,1,1
NISP,NA,pollen,47678,NA,Vascular plants,pollen,Trymatococcus,TRSH,1,1
NISP,NA,pollen,47679,NA,Vascular plants,pollen,Argyranthemum,UPHE,1,1
NISP,NA,pollen,47680,NA,Vascular plants,pollen,Anisotes-type,TRSH,1,1
NISP,NA,pollen,47681,NA,Vascular plants,pollen,Celtis/Holoptelea (tetraporate),TRSH,36,1
NISP,NA,pollen,47682,NA,Vascular plants,pollen,Euclea-type,TRSH,8,1
NISP,NA,pollen,47683,NA,Vascular plants,pollen,Floscopa-type,UPHE,1,1
NISP,NA,pollen,47684,NA,Vascular plants,pollen,Haemanthus-type,UPHE,1,1
NISP,NA,pollen,47685,NA,Vascular plants,pollen,Tetracera-type,TRSH,12,1
NISP,NA,pollen,47686,NA,Vascular plants,pollen,Vangueria-type,UPHE,1,1
NISP,NA,pollen,47687,NA,Vascular plants,pollen,Wolffia-type,AQVP,1,1
NISP,NA,pollen,47734,NA,Vascular plants,pollen,cf. Chamaerops,PALM,1,1
NISP,NA,pollen,47735,NA,Vascular plants,pollen,cf. Hydrocharis,AQVP,2,1
NISP,NA,pollen,47766,NA,Vascular plants,pollen,Casuarina equisetifolia-type,TRSH,6,1
NISP,NA,pollen,47767,NA,Vascular plants,pollen,Khaya-type senegalensis,TRSH,2,1
NISP,NA,pollen,47768,NA,Vascular plants,pollen,Prosopis-type africana,TRSH,2,2
NISP,NA,pollen,47769,NA,Vascular plants,pollen,Zanthoxylum-type zanthoxyloides,TRSH,49,1
NISP,NA,pollen,47770,NA,Vascular plants,pollen,Ludwigia-type adscendens subsp. diffusa,UPHE,4,1
NISP,NA,pollen,47772,NA,Vascular plants,pollen,Sauvagesia-type,UPHE,1,1
NISP,NA,pollen,47773,NA,Vascular plants,pollen,Chouxia,TRSH,1,1
NISP,NA,pollen,47774,NA,Vascular plants,pollen,Dialium-type,TRSH,1,1
NISP,NA,pollen,47775,NA,Vascular plants,pollen,Dobera glabra-type,TRSH,1,1
NISP,NA,pollen,47776,NA,Vascular plants,pollen,Filicium,TRSH,2,1
NISP,NA,pollen,47777,NA,Vascular plants,pollen,Heliotropium-type steudneri,UPHE,1,1
NISP,NA,pollen,47779,NA,Vascular plants,pollen,Langsdorffia,UPHE,1,1
NISP,NA,pollen,47781,NA,Vascular plants,pollen,Philippia comorensis-type,TRSH,9,1
NISP,NA,pollen,47782,NA,Vascular plants,pollen,Phyllanthus maderaspatensis-type,UPHE,1,1
NISP,NA,pollen,47841,NA,Vascular plants,pollen,Harrisonia-type,TRSH,1,1
NISP,NA,pollen,47845,NA,Vascular plants,pollen,Hymenocardia/Chaetachme,TRSH,30,1
NISP,NA,pollen,47910,NA,Vascular plants,pollen,Catunaregam-type,TRSH,1,1
NISP,NA,pollen,47996,NA,Vascular plants,pollen,Uvaria,UPBR,1,1
NISP,NA,pollen,47997,NA,Vascular plants,pollen,cf. Onagraceae type,UPHE,1,1
NISP,NA,pollen,48011,NA,Vascular plants,pollen,Illigera,TRSH,11,1
NISP,NA,pollen,48015,NA,Vascular plants,pollen,Panda oleosa,TRSH,3,1
NISP,NA,pollen,48016,NA,Vascular plants,pollen,Clutia abyssinica,TRSH,3,1
NISP,NA,pollen,48017,NA,Vascular plants,pollen,Jasminum abyssinicum,TRSH,3,1
NISP,NA,pollen,48018,NA,Vascular plants,pollen,Neoboutonia macrocalyx,TRSH,4,1
NISP,NA,pollen,48019,NA,Vascular plants,pollen,Rhus rehmanniana var. rehmanniana,TRSH,7,1
NISP,NA,pollen,48021,NA,Vascular plants,pollen,Bosqueia phoberos,TRSH,5,1
NISP,NA,pollen,48023,NA,Vascular plants,pollen,Elaeophorbia drupifera-type,UPHE,2,1
NISP,NA,pollen,48024,NA,Vascular plants,pollen,Kohautia caespitosa,UPHE,1,1
NISP,NA,pollen,48025,NA,Vascular plants,pollen,Lobelia ancepts,UPHE,4,1
NISP,NA,pollen,48026,NA,Vascular plants,pollen,Micrococca scariosa,UPHE,2,1
NISP,NA,pollen,48027,NA,Vascular plants,pollen,Clinopodium paradoxum,UPHE,1,1
NISP,NA,pollen,48029,NA,Vascular plants,pollen,Vernonia schimperi,UPHE,18,1
NISP,NA,pollen,48031,NA,Vascular plants,pollen,cf. Dasylepis,TRSH,14,1
NISP,NA,pollen,48033,NA,Vascular plants,pollen,Chytranthus macrobotrys,TRSH,1,1
NISP,NA,pollen,48034,NA,Vascular plants,pollen,Leptaulus daphnoides,TRSH,1,1
NISP,NA,pollen,48035,NA,Vascular plants,pollen,Piptostigma,TRSH,4,1
NISP,NA,pollen,48037,NA,Vascular plants,pollen,Thomandersia hensii,UPHE,2,1
NISP,NA,pollen,48038,NA,Vascular plants,pollen,Tieghemella,TRSH,3,1
NISP,NA,pollen,48039,NA,Vascular plants,pollen,Palisota,UPHE,3,1
NISP,NA,pollen,48040,NA,Vascular plants,pollen,Zanthoxylum usambarense,TRSH,1,1
NISP,NA,pollen,48050,NA,Vascular plants,pollen,Canarium schweinfurthii,TRSH,26,1
NISP,NA,pollen,48913,NA,Vascular plants,pollen,Anopyxis-type klaineana,MANG,1,1
NISP,NA,pollen,48914,NA,Vascular plants,pollen,Markhamia zanzibarica-type,TRSH,1,1
NISP,NA,pollen,48915,NA,Vascular plants,pollen,Pavetta elliotti-type,TRSH,1,1
NISP,NA,pollen,48916,NA,Vascular plants,pollen,Stemodia serrata-type,UPHE,3,1
NISP,NA,pollen,48917,NA,Vascular plants,pollen,Striga-type hermonthica,UPHE,1,1
NISP,NA,pollen,48918,NA,Vascular plants,pollen,Tephrosia uniflora-type,UPHE,1,1
NISP,NA,pollen,49115,NA,Vascular plants,pollen,Euphorbia tirucalli-type,UPHE,2,1
NISP,NA,pollen,49116,NA,Vascular plants,pollen,Guizotia-type abyssinica,UPHE,2,1
NISP,NA,pollen,49117,NA,Vascular plants,pollen,Maerua-type crassifolia,TRSH,1,1
NISP,NA,pollen,49118,NA,Vascular plants,pollen,Rotala,UPHE,1,1
NISP,NA,pollen,49119,NA,Vascular plants,pollen,Sansevieria-type,UPHE,9,1
NISP,NA,pollen,49120,NA,Vascular plants,pollen,Sida-type tenuicarpa,UPHE,1,1
NISP,NA,pollen,49188,NA,Vascular plants,pollen,Calostephane,UPHE,6,1
NISP,NA,pollen,49316,NA,Vascular plants,pollen,cf. Vera-duthiea noctiflora ,UPHE,1,1
NISP,NA,pollen,49323,NA,Vascular plants,pollen,Cardiospermum-type,UPHE,1,1
NISP,NA,pollen,49325,NA,Vascular plants,pollen,Lophira-type,TRSH,26,1
NISP,NA,pollen,49326,NA,Vascular plants,pollen,Pterolobium-type,TRSH,3,1
NISP,NA,pollen,49328,NA,Vascular plants,pollen,Icacinaceae undiff.,TRSH,9,1
NISP,NA,pollen,49329,NA,Vascular plants,pollen,Trichoscypha cf. T. acuminata,TRSH,5,1
NISP,NA,pollen,49331,NA,Vascular plants,pollen,Trichoscypha/Sclerocarya,TRSH,27,1
NISP,NA,pollen,49332,NA,Vascular plants,pollen,Mallotus/Tabernaemontana,TRSH,24,1
NISP,NA,pollen,49334,NA,Vascular plants,pollen,Rhizophoraceae undiff.,MANG,27,1
NISP,NA,pollen,49335,NA,Vascular plants,pollen,Coula-type,TRSH,18,1
NISP,NA,pollen,49374,NA,Vascular plants,pollen,Cyphocarpa,UPHE,2,1
NISP,NA,pollen,49376,NA,Vascular plants,pollen,Hydrostachys,VASC,1,1
NISP,NA,pollen/spore,296,NA,Unidentified palynomorphs,pollen/spore,Unknown undiff.,UNID,31,2
NISP,NA,pollen/spore,312,NA,Unidentified palynomorphs,pollen/spore,Indeterminable,UNID,2985,77
NISP,NA,pollen/spore,313,NA,Unidentified palynomorphs,pollen/spore,Unknown,UNID,3974,123
NISP,NA,pollen/spore,905,NA,Unidentified palynomorphs,pollen/spore,Indeterminable undiff.,UNID,336,7
NISP,NA,pollen/spore,1414,NA,Unidentified palynomorphs,pollen/spore,Unknown/Indeterminable,UNID,69,1
NISP,NA,pollen/spore,1470,NA,Unidentified palynomorphs,pollen/spore,Unknown (type B),UNID,2,1
NISP,NA,pollen/spore,2964,NA,Unidentified palynomorphs,pollen/spore,Unknown/Indeterminable undiff.,UNID,5,1
NISP,NA,pollen/spore,2983,NA,Unidentified palynomorphs,pollen/spore,Unknown (type 1),UNID,69,3
NISP,NA,pollen/spore,2984,NA,Unidentified palynomorphs,pollen/spore,Unknown (type 2),UNID,36,2
NISP,NA,pollen/spore,2985,NA,Unidentified palynomorphs,pollen/spore,Unknown (type 4),UNID,22,1
NISP,NA,pollen/spore,3118,NA,Unidentified palynomorphs,pollen/spore,Unknown (type 3),UNID,30,1
NISP,NA,pollen/spore,3550,NA,Unidentified palynomorphs,pollen/spore,Unknown (tetraporate),UNID,1,1
NISP,NA,pollen/spore,3713,NA,Unidentified palynomorphs,pollen/spore,Varia,UNID,209,3
NISP,NA,pollen/spore,5481,NA,Vascular plants,pollen/spore,Spermatophyta undiff.,SEED,27,1
NISP,NA,pollen/spore,33045,NA,Unidentified palynomorphs,pollen/spore,Indeterminable/Varia,UNID,169,1
NISP,NA,pollen/spore,34186,NA,Unidentified palynomorphs,pollen/spore,Unknown (aquatic),UNID,12,1
NISP,NA,pollen/spore,34334,NA,Unidentified palynomorphs,pollen/spore,Indeterminable (corroded),UNID,19,1
NISP,NA,pollen/spore,34946,NA,Unidentified palynomorphs,pollen/spore,Indeterminable (broken),UNID,66,2
NISP,NA,pollen/spore,35429,NA,Unidentified palynomorphs,pollen/spore,Indeterminable (unknown),UNID,64,3
NISP,NA,pollen/spore,35430,NA,Unidentified palynomorphs,pollen/spore,Indeterminable (concealed),UNID,9,1
NISP,NA,pollen/spore,35431,NA,Unidentified palynomorphs,pollen/spore,Indeterminable (degraded),UNID,50,2
NISP,NA,pollen/spore,35433,NA,Unidentified palynomorphs,pollen/spore,Indeterminable (crumpled),UNID,31,1
NISP,NA,pollen/spore,37446,NA,Vascular plants,pollen/spore,Triletes (smooth),PTER,7,1
NISP,NA,pollen/spore,37830,NA,Unidentified palynomorphs,pollen/spore,Indeterminable (obscured),UNID,28,1
NISP,NA,pollen/spore,40388,NA,Unidentified palynomorphs,pollen/spore,Indeterminable (broken/obscured),UNID,192,4
NISP,NA,pollen/spore,40485,NA,Unidentified palynomorphs,pollen/spore,Unknown (tetrad),UNID,10,1
NISP,NA,pollen/spore,40585,NA,Unidentified palynomorphs,pollen/spore,"Unknown (tricolporate, psilate, small)",UNID,21,1
NISP,NA,pollen/spore,43588,NA,Unidentified palynomorphs,pollen/spore,"Unknown (large, tricolpate)",UNID,1,1
NISP,NA,pollen/spore,45494,NA,Unidentified palynomorphs,pollen/spore,Unknown (reniform),UNID,103,2
NISP,NA,pollen/spore,45964,NA,Unidentified palynomorphs,pollen/spore,Unknown (fenestrae),UNID,40,3
NISP,NA,pollen/spore,46114,NA,Vascular plants,pollen/spore,Trilete (verrucate),PTER,6,1
NISP,NA,pollen/spore,46781,NA,Vascular plants,pollen/spore,Triletes (a cingulum),PTER,3,1
NISP,NA,pollen/spore,46782,NA,Vascular plants,pollen/spore,Monoletes (smooth),PTER,27,1
NISP,NA,pollen/spore,46783,NA,Vascular plants,pollen/spore,Monoletes (verrucate),PTER,34,2
NISP,NA,pollen/spore,47111,NA,Unidentified palynomorphs,pollen/spore,Unknown (arboreal),UNID,14,1
NISP,NA,pollen/spore,47112,NA,Unidentified palynomorphs,pollen/spore,Unknown (herbaceous),UNID,12,1
NISP,NA,pollen/spore,47389,NA,Unidentified palynomorphs,pollen/spore,Unknown (cf. Fagaceae),UNID,4,1
NISP,NA,pollen/spore,47698,NA,Unidentified palynomorphs,pollen/spore,Unknown (spores),UNID,21,1
NISP,NA,pollen/spore,47765,NA,Unidentified palynomorphs,pollen/spore,Unknown (Polycarpaceae undiff.),UNID,1,1
NISP,NA,pollen/spore,47821,NA,Unidentified palynomorphs,pollen/spore,"Unknown (monolete, spines, not smooth)",UNID,2,1
NISP,NA,pollen/spore,49193,NA,Unidentified palynomorphs,pollen/spore,Unknwon (Valsiaria-type),UNID,21,1
